projectName,typeName,methodName,locCovered
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.primint.IntValueRangeTest,createRandomIterator,26
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.BendableBigDecimalScoreDefinitionTest,getLevelLabels,19
optaplanner-core-impl,org.optaplanner.core.impl.solver.ConsumerSupportTest,problemChangesCompleteExceptionally_afterExceptionInConsumer,89
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardsoft.HardSoftScoreTest,equalsAndHashCode,25
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.value.chained.DefaultSubChainSelectorTest,original,1230
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.composite.CartesianProductMoveSelectorTest,emptyRandomSelectionNotIgnoringEmpty,96
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendable.BendableScoreTest,testToString,54
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendable.BendableScoreTest,divideHSS,55
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpStrategyIdOrFailTest,addRemoveWithPrimitiveIntId,175
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.TailChainSwapMoveTest,isMoveDoable,1076
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendable.BendableScoreTest,of,52
optaplanner-core-impl,org.optaplanner.core.impl.domain.score.descriptor.ScoreDescriptorTest,scoreAccess,729
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,sumBiPeriod,25
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,compose4Bi,148
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.RandomSubListSwapMoveSelectorTest,reversing,1124
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.EntitySelectorFactoryTest,applySorting_withSorterComparatorClass,132
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.composite.CartesianProductMoveSelectorTest,classicRandomSelectionIgnoringEmpty,115
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardmediumsoftbigdecimal.HardMediumSoftBigDecimalScoreTest,withInitScore,28
optaplanner-core-impl,org.optaplanner.core.api.solver.SolverManagerTest,create,2746
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.decorator.ProbabilityEntitySelectorTest,randomSelection,134
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.RandomSubListSwapMoveSelectorTest,phaseLifecycle,1054
optaplanner-core-impl,org.optaplanner.core.config.heuristic.selector.common.nearby.NearbySelectionConfigTest,withCachedResolvedCachedType,92
optaplanner-core-impl,org.optaplanner.core.impl.domain.variable.custom.CustomVariableListenerTest,extendedZigZag,1100
optaplanner-core-impl,org.optaplanner.core.impl.domain.variable.descriptor.ListVariableDescriptorTest,buildDescriptorWithArrayValueRange,709
optaplanner-core-impl,org.optaplanner.core.impl.localsearch.decider.forager.AcceptedLocalSearchForagerTest,pickMoveAcceptedBreakTieRandomly,884
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simplelong.SimpleLongScoreTest,multiply,18
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.SubListChangeMoveTest,doReversingMove,850
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,countTriLong,28
optaplanner-core-impl,org.optaplanner.core.impl.domain.variable.anchor.ExternalizedAnchorVariableSupplyTest,chainedEntity,800
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.primdouble.DoubleValueRangeTest,contains,9
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendablebigdecimal.BendableBigDecimalScoreTest,testToString,54
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.RandomSubListChangeMoveSelectorTest,randomUnrestricted,1145
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.temporal.TemporalValueRangeTest,nullFrom,10
optaplanner-core-impl,org.optaplanner.core.config.heuristic.selector.common.nearby.NearbySelectionConfigTest,buildNearbyRandomWithNoRandomSelection,83
optaplanner-core-impl,org.optaplanner.core.config.solver.SolverConfigTest,whiteCharsInClassName,257
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardsoftbigdecimal.HardSoftBigDecimalScoreTest,divide,24
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardSoftLongScoreDefinitionTest,getSoftestOneScore,16
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardMediumSoftScoreDefinitionTest,buildOptimisticBoundOnlyUp,41
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.composite.CartesianProductMoveSelectorTest,emptyOriginSelection3ChildMoveSelectorsNotIgnoringEmpty,117
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardmediumsoftbigdecimal.HardMediumSoftBigDecimalScoreTest,multiply,33
optaplanner-core-impl,org.optaplanner.core.impl.localsearch.DefaultLocalSearchPhaseTest,solveTabuSearchWithInitializedEntities,3693
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendable.BendableScoreTest,multiplyHHSSS,55
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.SubListSwapMoveTest,toStringTest,838
optaplanner-core-impl,org.optaplanner.core.impl.solver.recaller.BestSolutionRecallerTest,unimprovedInitializedProcessWorkingSolutionDuringMove,79
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simplelong.SimpleLongScoreTest,testToString,13
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.thread.OrderByMoveIndexBlockingQueueTest,addUndoableMove,69
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.bigdecimal.BigDecimalValueRangeTest,getSize,16
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardsoft.HardSoftScoreTest,negate,27
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.collection.ListValueRangeTest,createRandomIterator,16
optaplanner-core-impl,org.optaplanner.core.config.solver.SolverConfigTest,readXmlConfigWithNamespace,289
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.value.ValueSelectorFactoryTest,phaseShuffled,1014
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.SimpleLongScoreDefinitionTest,buildOptimisticBoundOnlyDown,33
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpStrategyIdOrFailTest,addRemoveEnum,84
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpStrategyEqualityTest,removeWithoutAdding,88
optaplanner-core-impl,org.optaplanner.core.impl.localsearch.DefaultLocalSearchPhaseTest,solveWithPinnedEntities,3710
optaplanner-core-impl,org.optaplanner.core.impl.io.jaxb.adapter.JaxbDurationAdapterTest,marshall,3
optaplanner-core-impl,org.optaplanner.core.impl.solver.termination.BasicPlumbingTerminationTest,addProblemChangeWithoutDaemon,35
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.pillar.DefaultPillarSelectorTest,originalNoSubs,915
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.temporal.TemporalValueRangeTest,invalidIncrementUnitAmount,10
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.temporal.TemporalValueRangeTest,remainderOnIncrementTypeExceedsMaximumYear,20
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.SwapMoveSelectorTest,emptyOriginalLeftEqualsRight,819
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.decorator.ProbabilityEntitySelectorTest,withoutCachedSelectionType,48
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.composite.CartesianProductMoveSelectorTest,randomSelection3ChildMoveSelectorsNotIgnoringEmpty,113
optaplanner-core-impl,org.optaplanner.core.impl.domain.common.accessor.gizmo.GizmoMemberDescriptorTest,testThatCreatingDescriptorForPrivateMembersFail,8
optaplanner-core-impl,org.optaplanner.core.impl.solver.termination.UnimprovedStepCountTerminationTest,phaseTermination,16
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardsoft.HardSoftScoreTest,of,20
optaplanner-core-impl,org.optaplanner.core.impl.constructionheuristic.placer.entity.QueuedEntityPlacerTest,cartesianProductMoveSelector,276
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.decorator.FilteringEntitySelectorTest,filterOrderedCacheTypeSolver,155
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.TailChainSwapMoveTest,toStringTest,1069
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpStrategyIdOrNoneTest,addWithNullIdInSuperclass,152
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpStrategyNoneTest,addWithoutId,82
optaplanner-core-impl,org.optaplanner.core.impl.domain.variable.ListVariableListenerTest,swapSubListsSameEntityReversing,1319
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.temporal.TemporalValueRangeTest,createRandomIteratorForLocalDateTime,29
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.temporal.TemporalValueRangeTest,remainderOnIncrementType,23
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.ListChangeMoveTest,tabuIntrospection_twoEntities,841
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.value.chained.DefaultSubChainSelectorTest,randomMinimum2Maximum3,1173
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.SimpleBigDecimalScoreDefinitionTest,getLevelsSize,6
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.RandomSubListSelectorTest,randomWithSubListSizeBounds,1083
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.value.chained.DefaultSubChainSelectorTest,originalMinimum3Maximum3,1169
optaplanner-core-impl,org.optaplanner.core.impl.solver.DefaultSolverTest,solvePinnedEntityList,2046
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendable.BendableScoreTest,multiplyHSS,55
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,average,66
optaplanner-core-impl,org.optaplanner.core.impl.solver.termination.TerminationFactoryTest,buildTerminationFromList_withAndComposition,58
optaplanner-core-impl,org.optaplanner.core.api.solver.SolverFactoryTest,createFromXmlResource_noGenericsForBackwardsCompatibility,2637
optaplanner-core-impl,org.optaplanner.core.impl.domain.variable.ListVariableListenerTest,swapElementsAnotherEntitySameIndex,1284
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simplelong.SimpleLongScoreTest,parseScoreIllegalArgument,27
optaplanner-core-impl,org.optaplanner.core.impl.solver.termination.BestScoreTerminationTest,phaseTermination,57
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.value.decorator.InitializedValueSelectorTest,originalSelectionNullable,805
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardsoft.HardSoftScoreTest,multiply,23
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.composite.CartesianProductMoveSelectorTest,originalMimicIgnoringEmpty,244
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendablebigdecimal.BendableBigDecimalScoreTest,zero,51
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.decorator.SelectedCountLimitEntitySelectorTest,endingIteratorRandomOrder,33
optaplanner-core-impl,org.optaplanner.core.impl.domain.solution.descriptor.SolutionDescriptorTest,duplicatePlanningEntityCollectionProperty,306
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardsoftbigdecimal.HardSoftBigDecimalScoreTest,add,23
optaplanner-core-impl,org.optaplanner.core.impl.score.director.easy.EasyScoreDirectorTest,constraintMatchTotalsUnsupported,70
optaplanner-core-impl,org.optaplanner.core.config.util.ConfigUtilsTest,ceilDivideByZero,4
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardmediumsoftbigdecimal.HardMediumSoftBigDecimalScoreTest,power,33
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.SimpleScoreDefinitionTest,getSoftestOneScore,14
optaplanner-core-impl,org.optaplanner.core.impl.solver.termination.BestScoreTerminationTest,calculateTimeGradientBendableScoreHS,71
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,sumTriLong,28
optaplanner-core-impl,org.optaplanner.core.impl.solver.termination.TerminationFactoryTest,buildInnerTermination,96
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.RandomSubListSwapMoveSelectorTest,sizeUnrestricted,1120
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,averageTriBigDecimal,73
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardSoftBigDecimalScoreDefinitionTest,getFeasibleLevelsSize,6
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.BendableLongScoreDefinitionTest,buildPessimisticBoundOnlyUp,58
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.common.nearby.NearbyDistanceMatrixTest,missingItem_isComputedOnDemand,41
optaplanner-core-impl,org.optaplanner.core.impl.util.MutableLongTest,arithmetic,10
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.ElementDestinationSelectorTest,random,1038
optaplanner-core-impl,org.optaplanner.core.config.heuristic.selector.entity.pillar.SubPillarConfigPolicyTest,validation,18
optaplanner-core-impl,org.optaplanner.core.api.domain.solution.cloner.CustomSolutionClonerTest,entitiesNotCloned,2831
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simplebigdecimal.SimpleBigDecimalScoreTest,toShortString,26
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,countLong,28
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.composite.CompositeCountableValueRangeTest,contains,17
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpStrategyIdOrNoneTest,removeWithoutAdding,158
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.composite.CartesianProductMoveSelectorTest,emptyRandomSelection3ChildMoveSelectorsNotIgnoringEmpty,96
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.composite.CartesianProductMoveSelectorTest,emptySecondOriginSelectionIgnoringEmpty,143
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.temporal.TemporalValueRangeTest,createOriginalIteratorForLocalDateTime,28
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendablelong.BendableLongScoreTest,subtractHSS,59
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,sumBiDuration,25
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardmediumsoft.HardMediumSoftScoreTest,zero,24
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpStrategyEqualityTest,removeWithoutEquals,81
optaplanner-core-impl,org.optaplanner.core.impl.domain.common.accessor.MemberAccessorFactoryTest,privateField,28
optaplanner-core-impl,org.optaplanner.core.impl.solver.termination.BestScoreTerminationTest,calculateTimeGradientHardSoftScore,58
optaplanner-core-impl,org.optaplanner.core.impl.domain.variable.inverserelation.ExternalizedSingletonListInverseVariableSupplyTest,listVariable,866
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.ChangeMoveTest,doMove,839
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,toMapBiDuplicates,50
optaplanner-core-impl,org.optaplanner.core.impl.domain.common.accessor.gizmo.GizmoMemberAccessorImplementorTest,testGeneratedMemberAccessorForPrimitiveField,192
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.ListUnassignMoveTest,toStringTest,823
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.primboolean.BooleanValueRangeTest,createOriginalIterator,17
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardsoftlong.HardSoftLongScoreTest,negate,27
optaplanner-core-impl,org.optaplanner.core.config.heuristic.selector.entity.pillar.SubPillarConfigPolicyTest,unlimitedSequential,17
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,minNotComparableBi,41
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.SubChainReversingChangeMoveTest,oldAndNewTrailing,902
optaplanner-core-impl,org.optaplanner.core.impl.solver.DefaultSolverTest,solveStepScoreMetrics,3765
optaplanner-core-impl,org.optaplanner.core.impl.domain.variable.ListVariableListenerTest,moveOneUpToEnd,1284
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpStrategyIdOrNoneTest,lookUpWithoutAdding,152
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.ChangeMoveTest,toStringTest,731
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpManagerTest,resetWorkingObjects,177
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.TailChainSwapMoveTest,rebase,814
optaplanner-core-impl,org.optaplanner.core.impl.io.jaxb.adapter.JaxbOffsetDateTimeAdapterTest,marshall,9
optaplanner-core-impl,org.optaplanner.core.impl.domain.constraintweight.descriptor.ConstraintWeightDescriptorTest,extractionFunctionExtended,814
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,count,28
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.SimpleBigDecimalScoreDefinitionTest,getLevelLabels,6
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardMediumSoftBigDecimalScoreDefinitionTest,getSoftestOneScore,22
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.SwapMoveSelectorFactoryTest,undeducibleMultiEntity,858
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.RandomSubListChangeMoveSelectorTest,randomReversing,1145
optaplanner-core-impl,org.optaplanner.core.config.util.ConfigUtilsTest,applyCustomProperties,42
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.KOptMoveTest,doMove3OptWithOnly2Chains,1148
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpStrategyNoneTest,removeWithoutId,82
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardmediumsoft.HardMediumSoftScoreTest,add,28
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.temporal.TemporalValueRangeTest,containsForLocalDate,28
optaplanner-core-impl,org.optaplanner.core.impl.domain.lookup.LookUpStrategyIdOrFailTest,addRemoveWithIntegerId,175
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardMediumSoftLongScoreDefinitionTest,getZeroScore,18
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,sumTriBigInteger,25
optaplanner-core-impl,org.optaplanner.core.api.domain.valuerange.ValueRangeFactoryTest,solve,4410
optaplanner-core-impl,org.optaplanner.core.impl.domain.common.accessor.gizmo.GizmoMemberAccessorFactoryTest,testGizmoNotOnClasspathThrowsException,12
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.composite.CartesianProductMoveSelectorTest,randomSelection3ChildMoveSelectorsIgnoringEmpty,115
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.primint.IntValueRangeTest,createOriginalIterator,21
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.temporal.TemporalValueRangeTest,fullYearRange,24
optaplanner-core-impl,org.optaplanner.core.impl.exhaustivesearch.DefaultExhaustiveSearchPhaseTest,solveWithEmptyEntityList,2636
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,countTri,28
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.bigdecimal.BigDecimalValueRangeTest,contains,18
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardSoftLongScoreDefinitionTest,getZeroScore,16
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,toMapTri,52
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.move.NoChangeMoveTest,createUndoMove,3
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.entity.FromSolutionEntitySelectorTest,randomWithoutEntityListDirtyAndMinimumCacheTypeStep,110
optaplanner-core-impl,org.optaplanner.core.api.domain.valuerange.AnonymousValueRangeFactoryTest,solveList,4369
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendablebigdecimal.BendableBigDecimalScoreTest,absHHSSS,53
optaplanner-core-impl,org.optaplanner.core.impl.solver.DefaultSolverTest,solveChainedEmptyEntityList,1997
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardSoftLongScoreDefinitionTest,buildPessimisticBoundOnlyUp,37
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.SwapMoveTest,doMove,842
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardMediumSoftScoreDefinitionTest,getLevelsSize,6
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.composite.UnionMoveSelectorTest,emptyUniformRandomSelection,106
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.SubChainReversingSwapMoveTest,sameChainInPlaceNoTrailing,908
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.RandomSubListChangeMoveSelectorTest,emptyWhenMinimumSubListSizeGreaterThanListSize,1071
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendablebigdecimal.BendableBigDecimalScoreTest,divideHSS,58
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,sumBiBigInteger,25
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simplelong.SimpleLongScoreTest,subtract,18
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,maxNotComparableBi,41
optaplanner-core-impl,org.optaplanner.core.api.solver.SolverManagerTest,terminateEarly,4505
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,sumBiBigDecimal,25
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendablelong.BendableLongScoreTest,of,52
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.ListSwapMoveTest,doMove,848
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.value.ValueSelectorFactoryTest,failFast_ifMimicRecordingIsUsedWithOtherProperty,66
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.PillarChangeMoveTest,rebase,736
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.HardSoftScoreDefinitionTest,getSoftestOneScore,16
optaplanner-core-impl,org.optaplanner.core.impl.score.buildin.BendableBigDecimalScoreDefinitionTest,getSoftestOneScore,47
optaplanner-core-impl,org.optaplanner.core.impl.localsearch.decider.forager.AcceptedLocalSearchForagerTest,pickMoveFirstBestScoreImproving,877
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.value.decorator.SelectedCountLimitValueSelectorTest,selectSizeLimitHigherThanSelectorSize,78
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.bendable.BendableScoreTest,powerHHSSS,55
optaplanner-core-impl,org.optaplanner.core.impl.domain.solution.cloner.AbstractSolutionClonerTest,cloneEntityCollectionPropertySolution,0
optaplanner-core-impl,org.optaplanner.core.impl.localsearch.decider.acceptor.tabu.size.ValueRatioTabuSizeStrategyTest,tabuSize,45
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.hardmediumsoft.HardMediumSoftScoreTest,parseScoreIllegalArgument,34
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simple.SimpleScoreTest,withInitScore,16
optaplanner-core-impl,org.optaplanner.core.impl.domain.variable.descriptor.GenuineVariableDescriptorTest,isReinitializable,725
optaplanner-core-impl,org.optaplanner.core.impl.domain.common.accessor.MemberAccessorFactoryTest,publicProperty,90
optaplanner-core-impl,org.optaplanner.core.config.solver.SolverConfigTest,readAndValidateInvalidSolverConfig_failsIndicatingTheIssue,307
optaplanner-core-impl,org.optaplanner.core.impl.domain.solution.descriptor.SolutionDescriptorTest,autoDiscoverFields,853
optaplanner-core-impl,org.optaplanner.core.impl.domain.variable.ListVariableListenerTest,moveSubListToAnotherEntity,1291
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.SwapMoveSelectorFactoryTest,unfoldedMultiVar,1117
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.chained.ChainedSwapMoveTest,rebase,756
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,countDistinctLong,38
optaplanner-core-impl,org.optaplanner.core.api.score.buildin.simplebigdecimal.SimpleBigDecimalScoreTest,parseScore,40
optaplanner-core-impl,org.optaplanner.core.impl.domain.valuerange.buildin.primboolean.BooleanValueRangeTest,get,5
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,sumLong,28
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.move.generic.list.RandomSubListChangeMoveSelectorTest,sizeUnrestricted,1138
optaplanner-core-impl,org.optaplanner.core.impl.heuristic.selector.common.nearby.LinearDistributionNearbyRandomTest,sizeMaximumTooLow,5
optaplanner-core-impl,org.optaplanner.core.api.score.stream.ConstraintCollectorsTest,sumQuadBigInteger,25
websocket,org.nanohttpd.junit.protocols.websockets.WebSocketResponseHandlerTest,testWriteWhenNotMaskedPayloadLengthGreaterThan125,55
websocket,org.nanohttpd.junit.protocols.websockets.WebSocketResponseHandlerTest,testConnectionHeaderHandlesKeepAlive_FixingFirefoxConnectIssue,65
websocket,org.nanohttpd.junit.protocols.websockets.WebSocketResponseHandlerTest,testWriteWhenNotMasked,52
websocket,org.nanohttpd.junit.protocols.websockets.WebSocketResponseHandlerTest,testSetMaskingKeyThrowsExceptionMaskingKeyLengthIsNotFour,37
websocket,org.nanohttpd.junit.protocols.websockets.WebSocketResponseHandlerTest,testWriteWhenNotMaskedPayloadLengthGreaterThan65535,60
websocket,org.nanohttpd.junit.protocols.websockets.WebSocketResponseHandlerTest,testWrongWebsocketVersionReturnsErrorResponse,17
websocket,org.nanohttpd.junit.protocols.websockets.WebSocketResponseHandlerTest,testWrongUpgradeHeaderReturnsNullResponse,15
websocket,org.nanohttpd.junit.protocols.websockets.EchoWebSocketsTest,testDirectoryArgument,20
websocket,org.nanohttpd.junit.protocols.websockets.WebSocketResponseHandlerTest,testHandshakeReturnsResponseWithExpectedHeaders,65
websocket,org.nanohttpd.junit.protocols.websockets.WebSocketResponseHandlerTest,testWriteWhenMasked,55
websocket,org.nanohttpd.junit.protocols.websockets.WebSocketResponseHandlerTest,testWriteWhenMaskedPayloadLengthGreaterThan125,57
websocket,org.nanohttpd.junit.protocols.websockets.WebSocketResponseHandlerTest,testWrongConnectionHeaderReturnsNullResponse,15
websocket,org.nanohttpd.junit.protocols.websockets.WebSocketResponseHandlerTest,testIsMasked,37
websocket,org.nanohttpd.junit.protocols.websockets.EchoWebSocketsTest,testWebsocketClient,312
websocket,org.nanohttpd.junit.protocols.websockets.WebSocketResponseHandlerTest,testMissingKeyReturnsErrorResponse,17
greenmail-core,com.icegreen.greenmail.MultiRequestTest,test20Senders,961
greenmail-core,com.icegreen.greenmail.specificmessages.ReplyToTest,testReplyToFromAddress,1946
greenmail-core,com.icegreen.greenmail.configuration.PropertiesBasedGreenMailConfigurationBuilderTest,testBuildWithAuthenticationDisabledSetting,24
greenmail-core,com.icegreen.greenmail.imap.commands.ImapProtocolTest,testUidSearchTextWithCharset,1659
greenmail-core,com.icegreen.greenmail.imap.ImapServerTest,testRetrieveMultipart,1993
greenmail-core,com.icegreen.greenmail.imap.ImapServerTest,testQuotaInvalidResourceLimit,872
