hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateRestrictedQueryUsingSelect,()V,void shouldCreateRestrictedQueryUsingSelect(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldUseSpecialNameForIdPropertyInWhereClause,()V,void shouldUseSpecialNameForIdPropertyInWhereClause(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldUseColumnNameForPropertyInWhereClause,()V,void shouldUseColumnNameForPropertyInWhereClause(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateProjectionQuery,()V,void shouldCreateProjectionQuery(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldAddNumberPropertyAsNumber,()V,void shouldAddNumberPropertyAsNumber(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateLessOrEqualQuery,()V,void shouldCreateLessOrEqualQuery(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateQueryWithNegationInWhereClause,()V,void shouldCreateQueryWithNegationInWhereClause(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateQueryWithNestedNegationInWhereClause,()V,void shouldCreateQueryWithNestedNegationInWhereClause(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateQueryUsingSelectWithConjunctionInWhereClause,()V,void shouldCreateQueryUsingSelectWithConjunctionInWhereClause(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
hibernate-ogm,hibernate-ogm-infinispan-remote,/hibernate-ogm-infinispan-remote/src/test/java/org/hibernate/ogm/datastore/infinispanremote/test/query/parsing/InfinispanRemoteJPQLParsingTest.java,org.hibernate.ogm.datastore.infinispanremote.test.query.parsing.InfinispanRemoteJPQLParsingTest,shouldCreateQueryWithNegationAndConjunctionInWhereClause,()V,void shouldCreateQueryWithNegationAndConjunctionInWhereClause(),org.junit.Test,1,1,2,getName|verifyParsing,2,0,0,0,0,,0,0
