hibernate-ogm,testSequenceIdGenerationInJTA,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/id/SequenceIdGeneratorTest.java,6,1,0
hibernate-ogm,testJTAStandaloneNoOgm,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/jpa/JPAStandaloneNoOGMTest.java,10,1,0
hibernate-ogm,testCompositeEmbeddedId,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/id/CompositeIdTest.java,47,3,0
hibernate-ogm,testAuthentication,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/datastore/DatastoreInitializationTest.java,6,2,0
hibernate-ogm,testConnectionErrorWrappedInHibernateException,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/datastore/DatastoreInitializationTest.java,4,1,0
hibernate-ogm,testLoadSelectedColumns,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/loading/LoadSelectedColumnsTest.java,9,1,0
hibernate-ogm,testLoadSelectedAssociationColumns,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/loading/LoadSelectedColumnsTest.java,4,1,0
hibernate-ogm,testSimpleQueries,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/queries/SimpleQueriesTest.java,21,5,0
hibernate-ogm,testParametricQueries,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/queries/SimpleQueriesTest.java,12,2,0
hibernate-ogm,testLoadSelectedAssociationColumns,hibernate-ogm-mongodb/src/test/java/org/hibernate/ogm/test/mongodb/loading/LoadSelectedColumnsCollectionTest.java,6,2,0
hibernate-ogm,testLoadingFromTuple,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/loader/LoaderFromTupleTest.java,1,1,0
hibernate-ogm,testManyToMany,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/associations/collection/manytomany/ManyToManyTest.java,1,1,0
hibernate-ogm,testOrderedList,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/associations/collection/types/ListTest.java,1,1,0
hibernate-ogm,testMapAndElementCollection,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/associations/collection/types/MapTest.java,1,1,0
hibernate-ogm,testUnidirectionalCollection,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/associations/collection/unidirectional/CollectionUnidirectionalTest.java,1,1,0
hibernate-ogm,testUnidirectionalManyToOne,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/associations/manytoone/ManyToOneTest.java,1,1,0
hibernate-ogm,testBidirectionalManyToOne,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/associations/onetoone/OneToOneTest.java,2,2,0
hibernate-ogm,testFailingQuery,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/queries/SimpleQueriesTest.java,6,1,0
hibernate-ogm,testSimpleQueryOnUnindexedSuperType,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/queries/SimpleQueriesTest.java,7,5,0
hibernate-ogm,testSelectingCompleteEmbeddedEntityInProjectionQueryRaisesException,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/queries/SimpleQueriesTest.java,2,2,0
hibernate-ogm,testRangeQueryWithParameters,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/queries/SimpleQueriesTest.java,1,1,0
hibernate-ogm,testEntityWithAssociationMassIndexing,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/massindex/AssociationMassIndexerTest.java,1,1,0
hibernate-ogm,testSelectingAttributeFromEmbeddedEntityInProjectionQuery,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/queries/SimpleQueriesTest.java,1,1,0
hibernate-ogm,testSelectingAttributeFromNestedEmbeddedEntityInProjectionQuery,hibernate-ogm-core/src/test/java/org/hibernate/ogm/test/queries/SimpleQueriesTest.java,1,1,0
