projectName,typeName,methodName,locCovered
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ContextTest,parametersExposedToChildWithinTryStatement,10553
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnalyseJavaParserTest,parseExpressions,10370
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.VariadicResolutionTest,resolveVariadicMethodWithGenericArgument,10381
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javassistmodel.JavassistClassDeclarationTest,testGetAllAncestors,10290
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTestingJss060Test,classifyReferencesCoreJavaparsermodelJavaParserInterfaceDeclaration,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javassistmodel.JavassistEnumDeclarationTest,testAsClass,10291
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTestingJss060Test,classifyRolesCoreJavaparsermodel,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.ClassOrInterfaceDeclarationContextResolutionTest,solveMethodAsUsageInheritedCase,10722
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.FieldsResolutionTest,resolveClassFieldThroughSuper,10589
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ContextTest,resolveReferenceToMethod,10535
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.SymbolSolverWithJavassistInterfaceTest,testSolveSymbolInTypeCanResolveFieldInExtendedInterfaceOwnJar,10371
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.SymbolSolverWithJavassistInterfaceTest,testSolveSymbolInTypeCanResolveSecondNormalField,10371
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,explicitParameterTypeInConstructorCallTypeName,11099
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicDisambiguationTest,ambiguousNameToCatchParameter,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.JavaParserAPIIntegrationTest,annotationMemberDeclarationResolve,7355
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,nameAsStringClassName,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnnotationsResolutionTest,solveJavassistNormalAnnotation,10591
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.MethodsResolutionTest,solveMethodWithTypePromotionsToByte,10514
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.ReferenceTypeTest,testDirectAncestorsOfInterfaceExtendingInterface,10331
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,qualifiedConstructorSuperClassInvocationExpressionName,11125
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,classifyRoleImplementsClauseTypeName,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.ArrayTypeTest,testIsReference,10301
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.JavaParserAPIIntegrationTest,enumConstantDeclarationResolve,8019
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.DifferentiateDotExpressionTest,packageStaticMethodCalls,8611
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.ReferenceTypeTest,testGetAllAncestorsConsideringTypeParameters,10325
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.ArrayTypeTest,testAsPrimitive,10306
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,classifyRoleExplicitParameterTypeInMethodCallTypeName,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ExprResolutionTest,typeOfPlusExpressionsStringAndDouble,10396
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.Issue343Test,resolveMethodCallOnStringLiteralOutsideAST,8555
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ExprResolutionTest,typeOfPlusExpressionsDoubleAndChar,10395
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.ClassOrInterfaceDeclarationContextResolutionTest,solveTypeRefToInternalEnum,10720
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.LambdaResolutionTest,personsStream,10566
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javassistmodel.JavassistTypeParameterDeclarationTest,testGetBounds,10285
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnalyseJavaSymbolSolver060Test,parseCoreJavaparsermodelDeclarationsHelper,10522
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTestingJss060Test,classifyReferencesCoreJavaparserNavigator,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javassistmodel.JavassistEnumDeclarationTest,testAsType,10291
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.Issue2035Test,test,6937
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.SymbolSolverWithJavassistClassTest,testSolveSymbolInTypeCanResolveFieldInInterfaceIncludedJar,10383
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.GenericsResolutionTest,classCastScope,10451
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.TypeResolutionWithSameNameTest,testTypesWithSameNameInPackageAndNested_directExtends,10382
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTestingJss060Test,classifyRolesModelTypesystem,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.FieldsResolutionTest,resolveClassFieldOfClassExtendingUnknownClass1,10589
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.NullTypeTest,testAsReferenceTypeUsage,10299
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,annotationTypeName,11003
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,leftHandAssignmentExpressionName,11128
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicDisambiguationTest,ambiguousNameToStaticFieldInherited,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javassistmodel.JavassistClassDeclarationTest,testIsClass,10290
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.GenericsResolutionTest,resolveFieldWithGenericTypeToInteger,10436
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javassistmodel.JavassistEnumDeclarationTest,testAsEnum,10291
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.PrimitiveTypeTest,testAsReferenceTypeUsage,10347
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.ReferenceTypeTest,testGetFieldTypeExisting,10326
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.MethodsResolutionTest,resolveCorrectMethodWithComplexOverloading3,10520
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.ClassOrInterfaceDeclarationContextResolutionTest,solveExistingGenericType,10720
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.reflectionmodel.ReflectionClassDeclarationTest,testGetAllAncestorsWithoutTypeParameters,10349
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,qualifiedAnnotationMemberTypeTypeName,11037
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTestingJss060Test,classifyRolesModelTypesystemParametrization,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ExprResolutionTest,typeOfPlusExpressionsIntAndDouble,10395
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnalyseNewJavaParserTest,parseAstVisitor,10451
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ExprResolutionTest,typeOfPlusExpressionsByteAndDouble,10395
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.LambdaResolutionTest,lambdaBifunc,10567
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,classifyRoleLeftOfQualifiedTypeNamePackageOrTypeName,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserInterfaceDeclarationTest,testGetAllNonStaticFields,9911
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnalyseJavaParserTest,parseTheRest,10370
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.Issue2035Test,test_int,6937
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicDisambiguationTest,ambiguousNameToLocalVarInAnnidatedBlocks,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.ReferenceTypeTest,testTypeParametersValues,10331
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,classifyRoleAnnotationName,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.WildcardUsageTest,testAsTypeParameter,10344
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ContextTest,parametersExposedToChildForMethod,10541
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,qualifiedSuperFieldAccessTypeName,11021
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.MethodCallExprContextResolutionTest,solveStaticGenericMethodCallMustUseProvidedTypeArgs,10691
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.reflectionmodel.ReflectionClassDeclarationTest,testGetSuperclassWithTypeParameters,10349
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserClassDeclarationTest,testIsType,10045
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.MethodsResolutionTest,solveMethodAccessThroughSuper,10506
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.StatementContextResolutionTest,resolveLocalVariableInSameParent,10383
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.StatementContextResolutionTest,resolveLocalVariableInParentOfParent,10383
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserClassDeclarationTest,testGetQualifiedName,10081
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTestingJss060Test,classifyReferencesModelTypesystem,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.ArrayTypeTest,testIsNull,10301
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javassistmodel.JavassistClassDeclarationTest,testGetAllSuperclassesWithTypeParameters,10290
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.ClassOrInterfaceDeclarationContextResolutionTest,solveMethodWithPrimitiveParameters,10720
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ContextTest,resolveReferenceToJreType,10535
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ConstructorsResolutionTest,solveInnerClassConstructor,10530
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.Issue144Test,issue144WithReflectionTypeSolver,8313
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.WildcardUsageTest,testIsArray,10340
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,simpleNameUnqualifiedAnnotationMemberTypeTypeName,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.SymbolSolverWithJavassistClassTest,testSolveSymbolInTypeCanResolveFieldInInterface,10383
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserInterfaceDeclarationTest,testIsTypeVariable,8662
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.MethodCallExprContextResolutionTest,solveGenericMethodCallCanInferFromArguments,10691
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.FieldsResolutionTest,accessClassFieldThroughThis,10584
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,instantiationCallOfAnonymousTypeTypeName,11099
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.EnumDeclarationContextResolutionTest,solveSymbolAsValueReferringToDeclaredStaticField,10722
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.ArrayTypeTest,testIsReferenceType,10301
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.WildcardUsageTest,testIsTypeVariable,10340
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserClassDeclarationTest,testGetAllAncestorsWithoutTypeParameters,10231
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ContextTest,localVariablesExposedToChildWithinTryWithResourcesStatement,10560
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,usesTypeName,10961
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.logic.FunctionInterfaceLogicTest,testGetFunctionalMethodNegativeCaseOnClass,10294
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserInterfaceDeclarationTest,testGetAllAncestorsWithTypeParameters,9907
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.ClassOrInterfaceDeclarationContextResolutionTest,solveMethodAsUsageSimpleCase,10722
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserInterfaceDeclarationTest,testGetAllAncestorsWithoutTypeParameters,9903
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.Issue343Test,resolveIntegerLiteralOutsideAST,8359
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.CompilationUnitContextResolutionTest,solveExistingGenericType,10688
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,fieldTypeTypeNameSecondAttempt,11038
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.ClassOrInterfaceDeclarationContextResolutionTest,solveSymbolAsValueReferringToInheritedInstanceField,10720
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserInterfaceDeclarationTest,testGetDeclaredMethods,9914
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.Issue18Test,typeDeclarationSuperClassImplicitlyIncludeObject,8310
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.GenericsResolutionTest,resolveUsageOfGenericFieldIntermediateCase,10436
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.declarations.JavaParserTypeParameterResolutionTest,genericMethodWithGenericClassBasedArgument,10722
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javassistmodel.JavassistMethodDeclarationTest,getParam_forMethodParameterWithRawType,10288
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.LambdaResolutionTest,lambdaCollect,10567
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ExprResolutionTest,typeOfPlusExpressionsfloatAndChar,10395
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.GenericsResolutionTest,genericCollectionWithWildcards,10451
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.NullTypeTest,testIsArray,10297
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.ArrayTypeTest,testAsArrayTypeUsage,10306
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ContextTest,resolveInheritedFieldReference,10531
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.SymbolSolverWithJavassistEnumTest,testSolveSymbolInTypeThrowsExceptionOnResolveFieldInInterfaceExcludedJar,10560
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.reflectionmodel.ReflectionEnumDeclarationTest,testGetQualifiedName,10349
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserInterfaceDeclarationTest,testAsType,8663
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnalyseJavaSymbolSolver060Test,parseCoreJavaparserNavigator,10522
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.VoidTypeTest,testAsArrayTypeUsage,10339
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserInterfaceDeclarationTest,testAsClass,8959
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicDisambiguationTest,ambiguousNameToLocalVar,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnnotationsResolutionTest,solveQualifiedAnnotation,10591
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.GenericsResolutionTest,genericCollectionWithWildcardsAndExtensions,10451
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.ClassOrInterfaceDeclarationContextResolutionTest,solveSymbolAsValueReferringToUnknownElement,10720
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ConstructorsResolutionTest,solveInnerClassConstructorWithNewScope,10530
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.WildcardUsageTest,testAsDescribe,10344
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javassistmodel.JavassistEnumDeclarationTest,testGetQualifiedName,10291
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnnotationsResolutionTest,solveReflectionMarkerAnnotation,10591
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnalyseJavaParserTest,parseStatements,10370
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTestingJss060Test,classifyReferencesCoreJavaparsermodelDeclarators,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.ReferenceTypeTest,testIsArray,10315
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserEnumDeclarationTest,testIsTypeVariable,9929
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnnotationsResolutionTest,solveJavaParserMarkerAnnotation,10591
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.ClassOrInterfaceDeclarationContextResolutionTest,getParentForTopClass,10720
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,classifyRoleArrayReferenceExpressionName,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicDisambiguationTest,ambiguousNameToInstanceFieldDeclared,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.SymbolSolverTest,testSolveSymbolUnexisting,10591
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserEnumDeclarationTest,testGetFieldForUnexistingField,10036
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typesolvers.JarTypeSolverTest,dependenciesBetweenJarsNotTriggeringReferences,11139
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.reflectionmodel.ReflectionClassDeclarationTest,testIsClass,10349
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnalyseNewJavaParserTest,parseAllOtherNodes,10451
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ContextTest,resolveReferenceToMethodWithGenericArrayTypeParam,10537
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserClassDeclarationTest,testAsEnum,10081
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.JavaParserFacadeResolutionTest,typeDeclarationSuperClassImplicitlyIncludeObject,10396
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserEnumDeclarationTest,testHasDirectlyAnnotationNegative,10045
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.FieldsResolutionTest,resolveClassFieldOfClassExtendingUnknownClass2,10589
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javassistmodel.JavassistParameterDeclarationTest,nameForConstructorParameter,10291
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnalyseJavaParserTest,parseTypes,10370
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserClassDeclarationTest,testGetAllMethods,10240
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.reflectionmodel.ReflectionClassDeclarationTest,testGetAncestorsWithTypeParameters,10349
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.MethodsResolutionTest,solveMethodWithTypePromotionsToShortWithExtraParam,10514
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.LambdaExprContextResolutionTest,solveParameterOfLambdaInMethodCallExpr,10688
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.reflectionmodel.ReflectionAnnotationDeclarationTest,innerIsClass,10349
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,classifyRoleInstanceOfTypeName,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.EnumLiteralsInAnnotatedClassTest,resolveFieldOfEnumAsInternalClassOfClassUnqualifiedSamePackage,10522
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.CompilationUnitContextResolutionTest,solveSymbolAsValueReferringToStaticallyImportedValue,10688
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,classifyRoleExplicitParameterTypeInConstructorCallTypeName,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.ReferenceTypeTest,testGetAllAncestorsOnRawType,10331
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javassistmodel.JavassistParameterDeclarationTest,isVaraidic,10291
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ContextTest,resolveDoubleNestedClassType,10537
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,qualifiedClassInstanceCreationExpressionName,11126
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.NullTypeTest,testAsDescribe,10301
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,classifyRoleThisExprTypeName,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTestingJss060Test,classifyReferencesCoreResolutionTypesolvers,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.ArrayTypeTest,testIsArray,10301
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnalyseNewJavaParserTest,parsePositionUtils,10451
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnalyseNewJavaParserTest,parseNodeWithMembers,10451
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.ClassOrInterfaceDeclarationContextResolutionTest,solveTypeRefToMoreQualifiedInternalOfInternalClass,10720
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.Issue186Test,lambdaPrimitivesIssue,8050
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTestingJss060Test,classifyReferencesModelTypesystemReferenceType,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,unqualifiedFieldTypeTypeName,11038
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.FieldAccessContextResolutionTest,solveMethodCallInFieldAccessContext,10722
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.ContextTest,resolveReferenceToOverloadMethodFindStricter,10537
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnalyseJavaParserTest,parseCloneVisitor,10370
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.typesolvers.JavaParserTypeSolverTest,folderTraversalDoesNotKeepFolderHandlesHostage,11139
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.JavaParserAPIIntegrationTest,fieldDeclarationResolve,8025
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserAnonymousClassDeclarationTest,callingSuperClassInnerClassMethod,10278
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.MethodsResolutionTest,resolveMethodCallOfMethodInMemberClassOfAnotherClass,10520
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javassistmodel.JavassistParameterDeclarationTest,noNamesAvailableInInterfaceMethods,10291
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserInterfaceDeclarationTest,testAsInterface,8959
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicTest,arrayReferenceExpressionName,11126
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.MethodContextResolutionTest,solveTypeRefToLocalClass,10720
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicDisambiguationTest,ambiguousNameToMethodParameter,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.EnumLiteralsInAnnotatedClassTest,resolveFieldOfEnumAsInternalClassOfClassQualifiedDifferentPackage,10522
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.reflectionmodel.ReflectionClassDeclarationTest,testGetFieldDeclarationTypeVariableInheritance,10349
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.logic.FunctionInterfaceLogicTest,testGetFunctionalMethodPositiveCasesOnInterfaces,10294
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnnotationsResolutionTest,solveReflectionMetaAnnotations,10591
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javassistmodel.Issue257Test,issue257,10290
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.ArrayTypeTest,testIsPrimitive,10301
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.AnalyseJavaSymbolSolver060Test,parseCoreSourceFileInfoExtractor,10522
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.Issue1946Test,issueWithInternalEnumConstantReference,8329
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.SymbolSolverWithJavassistClassTest,testSolveSymbolInTypeThrowsExceptionOnResolveFieldInSuperExcludedJar,10383
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserInterfaceDeclarationTest,testGetSuperclassWithTypeParameters,9050
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.reflectionmodel.ReflectionClassDeclarationTest,testGetInterfacesWithoutParameters,10349
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.model.typesystem.ReferenceTypeTest,testIsVoid,10315
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.resolution.naming.NameLogicDisambiguationTest,ambiguousNameInQualifiedNameRequalifiedAsTypeNameLeadingToField,11135
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.reflectionmodel.ReflectionInterfaceDeclarationTest,testGetDeclaredMethods,10349
javaparser-symbol-solver-testing,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserEnumDeclarationTest,testAsClass,10030
